Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,0.01,999.999,999.999,24.582,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.328,999.999,999.999,28.61,999.999,999.999,999.999
T-850mb global MERRA2,K,280.303,999.999,999.999,11.435,999.999,999.999,999.999
T-200mb global MERRA2,K,220.595,999.999,999.999,2.804,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.071,999.999,999.999,0.049,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,50.244,999.999,999.999,22.365,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,27.394,999.999,999.999,11.442,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,22.851,999.999,999.999,14.734,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,50.244,999.999,999.999,22.365,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,27.394,999.999,999.999,11.442,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,22.851,999.999,999.999,14.734,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,31.887,999.999,999.999,21.823,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,19.897,999.999,999.999,13.748,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,11.99,999.999,999.999,10.016,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,48.601,999.999,999.999,22.32,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,26.701,999.999,999.999,11.261,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,21.901,999.999,999.999,14.786,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,14.582,999.999,999.999,11.506,999.999,999.999,999.999
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,6.461,999.999,999.999,4.729,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.121,999.999,999.999,7.381,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,66.96,999.999,999.999,18.428,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,35.271,999.999,999.999,22.716,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,13.484,999.999,999.999,9.409,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,37.524,999.999,999.999,18.191,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,81.916,999.999,999.999,42.546,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.081,999.999,999.999,0.092,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.081,999.999,999.999,0.092,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.016,999.999,999.999,0.042,999.999,999.999,999.999
TREFHT global ERA5,DegC,13.245,12.458,0.787,15.363,15.949,1.994,0.994
TREFHT land ERA5,DegC,3.917,3.199,0.718,19.478,20.476,2.973,0.991
TREFHT global MERRA2,DegC,13.245,999.999,999.999,15.363,999.999,999.999,999.999
TREFHT land MERRA2,DegC,3.917,999.999,999.999,19.478,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,11.6,999.999,999.999,16.101,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,15.007,999.999,999.999,14.865,999.999,999.999,999.999
TREF_range global MERRA2,K,3.406,999.999,999.999,3.651,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,-0.006,999.999,999.999,2.712,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,-0.006,999.999,999.999,2.712,999.999,999.999,999.999
TCO global OMI-MLS,DU,25.804,999.999,999.999,5.804,999.999,999.999,999.999
TCO 60S60N OMI-MLS,DU,26.973,999.999,999.999,5.132,999.999,999.999,999.999
_ABURDENDUST global ,1e-6 kg/m2,33.938,999.999,999.999,96.414,999.999,999.999,999.999
