Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
PRECT global GPCP_v2.3,mm/day,2.737,2.685,0.053,2.481,2.214,1.582,0.779
SWCF global ceres_ebaf_toa_v4.1,W m-2,-57.629,-46.396,-11.233,32.097,25.689,22.385,0.798
LWCF global ceres_ebaf_toa_v4.1,W m-2,22.925,25.676,-2.751,16.248,12.209,11.961,0.7
PSL global ERA-Interim,mbar,1010.492,1011.255,-0.763,9.727,8.892,2.618,0.968
PSL global ERA5,mbar,1010.492,1011.35,-0.859,9.727,8.786,2.737,0.966
TREFHT land ERA-Interim,DegC,9.241,9.242,-0.001,19.053,18.907,2.173,0.994
TREFHT global ERA-Interim,DegC,14.261,14.455,-0.194,14.323,14.166,1.708,0.993
TREFHT land ERA5,DegC,9.241,9.121,0.119,19.053,19.179,2.292,0.993
TREFHT global ERA5,DegC,14.261,14.286,-0.024,14.323,14.198,1.765,0.992
