Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
PRECT global GPCP_v2.3,mm/day,2.678,2.685,-0.007,2.386,2.214,1.498,0.79
SWCF global ceres_ebaf_toa_v4.1,W m-2,-43.51,-46.399,2.889,24.781,25.685,15.812,0.811
LWCF global ceres_ebaf_toa_v4.1,W m-2,23.884,25.678,-1.793,11.558,12.207,7.085,0.835
PSL global ERA-Interim,mbar,1011.261,1011.255,0.006,8.878,8.892,1.662,0.983
PSL global ERA5,mbar,1011.261,1011.348,-0.088,8.878,8.786,1.741,0.981
TREFHT land ERA-Interim,DegC,8.156,9.305,-1.15,17.859,18.892,2.786,0.992
TREFHT global ERA-Interim,DegC,14.17,14.455,-0.285,14.083,14.166,2.06,0.99
TREFHT land ERA5,DegC,8.156,9.192,-1.036,17.859,19.185,3.056,0.99
TREFHT global ERA5,DegC,14.17,14.289,-0.119,14.083,14.202,2.175,0.988
