Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,-0.014,999.999,999.999,20.568,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.466,999.999,999.999,28.025,999.999,999.999,999.999
T-850mb global MERRA2,K,281.215,999.999,999.999,10.695,999.999,999.999,999.999
T-200mb global MERRA2,K,219.947,999.999,999.999,2.719,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.07,999.999,999.999,0.057,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,47.369,999.999,999.999,21.293,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,23.132,999.999,999.999,8.903,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,24.237,999.999,999.999,14.655,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,47.357,999.999,999.999,21.317,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,23.127,999.999,999.999,8.915,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,24.23,999.999,999.999,14.664,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,27.929,999.999,999.999,20.333,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,14.694,999.999,999.999,10.528,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,13.235,999.999,999.999,10.861,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,46.153,999.999,999.999,21.027,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,22.249,999.999,999.999,8.576,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,23.903,999.999,999.999,14.69,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,15.891,999.999,999.999,9.541,999.999,999.999,999.999
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,7.31,999.999,999.999,4.622,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.582,999.999,999.999,5.953,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,65.638,999.999,999.999,16.951,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,31.855,999.999,999.999,21.705,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,13.316,999.999,999.999,9.137,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,39.193,999.999,999.999,15.727,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,59.963,999.999,999.999,21.662,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.122,999.999,999.999,0.103,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.122,999.999,999.999,0.103,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.04,999.999,999.999,0.081,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.214,14.211,0.003,15.117,14.923,1.661,0.994
TREFHT land ERA5,DegC,7.854,8.677,-0.823,20.268,20.195,2.494,0.993
TREFHT global MERRA2,DegC,14.214,999.999,999.999,15.117,999.999,999.999,999.999
TREFHT land MERRA2,DegC,7.854,999.999,999.999,20.268,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,12.424,999.999,999.999,15.632,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,16.076,999.999,999.999,14.897,999.999,999.999,999.999
TREF_range global MERRA2,K,3.651,999.999,999.999,3.802,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,-0.019,999.999,999.999,2.303,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,-0.019,999.999,999.999,2.303,999.999,999.999,999.999
TCO global OMI-MLS,DU,28.032,999.999,999.999,6.582,999.999,999.999,999.999
TCO 60S60N OMI-MLS,DU,28.641,999.999,999.999,6.057,999.999,999.999,999.999
_ABURDENDUST global ,1e-6 kg/m2,89.594,999.999,999.999,199.237,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.192,999.999,999.999,0.304,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,3.771,999.999,999.999,4.819,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,0.952,999.999,999.999,1.48,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,10.229,999.999,999.999,8.102,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,5.584,999.999,999.999,3.069,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,1.755,999.999,999.999,0.836,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,3.829,999.999,999.999,2.836,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,87.166,999.999,999.999,230.507,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,7689.772,999.999,999.999,6466.663,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,826.456,999.999,999.999,844.893,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,36390.601,999.999,999.999,109220.157,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,386.988,999.999,999.999,985.337,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,641.106,999.999,999.999,1397.48,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,87.695,999.999,999.999,90.904,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,50.433,999.999,999.999,105.027,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,2154.093,999.999,999.999,1913.963,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,713.858,999.999,999.999,770.914,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,26060.49,999.999,999.999,71446.689,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,257.169,999.999,999.999,536.951,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,661.644,999.999,999.999,1298.627,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,30.168,999.999,999.999,25.176,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,8.898,999.999,999.999,12.246,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,70.064,999.999,999.999,42.788,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,338.966,999.999,999.999,270.357,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,3274.1,999.999,999.999,7182.814,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,41.01,999.999,999.999,53.255,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,388.321,999.999,999.999,329.324,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,1.986,999.999,999.999,1.814,999.999,999.999,999.999
