Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,-0.021,999.999,999.999,22.396,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.416,999.999,999.999,30.513,999.999,999.999,999.999
T-850mb global MERRA2,K,281.518,999.999,999.999,10.286,999.999,999.999,999.999
T-200mb global MERRA2,K,219.219,999.999,999.999,3.55,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.073,999.999,999.999,0.056,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,48.774,999.999,999.999,21.988,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,23.298,999.999,999.999,9.828,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,25.476,999.999,999.999,14.143,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,48.774,999.999,999.999,21.988,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,23.298,999.999,999.999,9.828,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,25.476,999.999,999.999,14.143,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,29.999,999.999,999.999,22.607,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,15.609,999.999,999.999,11.819,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,14.39,999.999,999.999,11.628,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,47.537,999.999,999.999,21.652,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,22.38,999.999,999.999,9.456,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,25.157,999.999,999.999,14.161,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,14.423,999.999,999.999,10.495,999.999,999.999,999.999
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,6.351,999.999,999.999,4.734,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.072,999.999,999.999,6.415,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,65.416,999.999,999.999,18.228,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,33.741,999.999,999.999,23.459,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,13.723,999.999,999.999,9.288,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,36.883,999.999,999.999,16.387,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,61.876,999.999,999.999,23.684,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.113,999.999,999.999,0.073,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.113,999.999,999.999,0.073,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.021,999.999,999.999,0.049,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.652,14.27,0.382,14.031,14.193,1.677,0.993
TREFHT land ERA5,DegC,9.735,9.254,0.481,19.044,19.101,2.404,0.992
TREFHT global MERRA2,DegC,14.652,999.999,999.999,14.031,999.999,999.999,999.999
TREFHT land MERRA2,DegC,9.735,999.999,999.999,19.044,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,12.901,999.999,999.999,14.497,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,16.524,999.999,999.999,13.89,999.999,999.999,999.999
TREF_range global MERRA2,K,3.623,999.999,999.999,3.794,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,0.028,999.999,999.999,2.594,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,0.028,999.999,999.999,2.594,999.999,999.999,999.999
