Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,0.022,999.999,999.999,20.573,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.549,999.999,999.999,29.024,999.999,999.999,999.999
T-850mb global MERRA2,K,280.858,999.999,999.999,10.201,999.999,999.999,999.999
T-200mb global MERRA2,K,219.311,999.999,999.999,2.741,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.068,999.999,999.999,0.056,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,42.537,999.999,999.999,20.993,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,17.901,999.999,999.999,9.532,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,24.635,999.999,999.999,14.312,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,42.524,999.999,999.999,21.018,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,17.895,999.999,999.999,9.542,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,24.628,999.999,999.999,14.324,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,21.315,999.999,999.999,18.184,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,10.046,999.999,999.999,9.811,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,11.27,999.999,999.999,9.581,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,39.872,999.999,999.999,21.036,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,17.12,999.999,999.999,9.229,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,22.753,999.999,999.999,14.359,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,15.805,999.999,999.999,10.214,999.999,999.999,999.999
